Table_1,Column_1,Table_length_2,Column_2,Table_2,similarity_score
61121469_0_6337620713408906340.json,Country Name (Click For Destination Guides),225,Country,67865873_0_8259587610208037357.json,0.76
61121469_0_6337620713408906340.json,Country Name (Click For Destination Guides),55,Name,68779923_2_1000046510804975562.json,0.32
61121469_0_6337620713408906340.json,Country Name (Click For Destination Guides),239,Country,69537082_0_7789694313271016902.json,0.8
61121469_0_6337620713408906340.json,Country Name (Click For Destination Guides),200,Country,74491133_0_7177831100884797849.json,0.48
61121469_0_6337620713408906340.json,Country Name (Click For Destination Guides),237,Country,79327346_0_5787863739697336601.json,0.76
61121469_0_6337620713408906340.json,Country Name (Click For Destination Guides),232,Country,89511064_0_2199624509082573904.json,0.76
61121469_0_6337620713408906340.json,Country Name (Click For Destination Guides),183,Name,9206866_1_8114610355671172497.json,0.56
61626303_0_266372209664087642.json,Name,6,Service,45533669_1_7463037039059239824.json,0.833333333333
61753761_9_4735181228515289890.json,Museum,20,Museum,32051842_5_1757891723986774036.json,0.7
61753761_9_4735181228515289890.json,Museum,20,Museum,52208141_2_5171684379987586712.json,0.65
61753761_9_4735181228515289890.json,Museum,20,Museum,64499281_8_7181683886563136802.json,0.7
62564020_0_3836030043284699244.json,Animal,7,Animal,33167985_0_5220049369716352813.json,0.428571428571
64207896_0_3206705146602325658.json,Pompey the Great,19,Emperor,26270372_1_3774607938887520564.json,0.263157894737
64207896_0_3206705146602325658.json,Pompey the Great,5,Antoninus Pius,29021592_4_4348860179678308511.json,0.8
64207896_0_3206705146602325658.json,Pompey the Great,11,r�mischer Kaiser,38732532_0_1420803645394505878.json,0.363636363636
64207896_0_3206705146602325658.json,Pompey the Great,91,Emperor,51130304_0_3035822254995425429.json,0.406593406593
64499281_8_7181683886563136802.json,Museum,20,Museum,32051842_5_1757891723986774036.json,0.75
64499281_8_7181683886563136802.json,Museum,20,Museum,52208141_2_5171684379987586712.json,0.7
64499281_8_7181683886563136802.json,Museum,20,Museum,61753761_9_4735181228515289890.json,0.7
66009064_0_9148652238372261251.json,???O,295,Unnamed: 0,24417511_0_3058323105166963431.json,0.366379310345
66009064_0_9148652238372261251.json,???O,27,Player (2011 TBs),45073662_0_3179937335063201739.json,0.740740740741
66009064_0_9148652238372261251.json,???O,177,Player,88732174_0_7321365014357502211.json,0.418079096045
66329615_0_3585856495110277641.json,Title,398,Titel,91959037_0_7907661684242014480.json,0.477272727273
67865873_0_8259587610208037357.json,Country,233,Nom en anglais,11599512_1_280388135214354946.json,0.626666666667
67865873_0_8259587610208037357.json,Country,193,Country Name:,11688006_0_8123036130090004213.json,0.927461139896
67865873_0_8259587610208037357.json,Country,157,Country,12183399_0_6725061928072492226.json,0.738853503185
67865873_0_8259587610208037357.json,Country,32,Unnamed: 0,12193237_0_8699643798888088574.json,0.8125
67865873_0_8259587610208037357.json,Country,53,OAU State,14067031_0_559833072073397908.json,0.830188679245
67865873_0_8259587610208037357.json,Country,83,Country,24036779_0_5608105867560183058.json,0.867469879518
67865873_0_8259587610208037357.json,Country,211,Country,24850757_0_5978004733768297283.json,0.890995260664
67865873_0_8259587610208037357.json,Country,92,Country,34899692_0_6530393048033763438.json,0.880434782609
67865873_0_8259587610208037357.json,Country,276,"State, Province, Territory, Country, etc",37856682_0_6818907050314633217.json,0.808888888889
67865873_0_8259587610208037357.json,Country,236,Country,3917335_0_7791699395300625164.json,0.697777777778
67865873_0_8259587610208037357.json,Country,230,Country / Territory,41194422_0_7231546114369966811.json,0.702222222222
67865873_0_8259587610208037357.json,Country,230,Country / Territory,41194422_1_1172256090552737974.json,0.702222222222
67865873_0_8259587610208037357.json,Country,91,COUNTRY,41648740_0_6959523681065295632.json,0.791208791209
67865873_0_8259587610208037357.json,Country,157,Country,49772588_0_6549847739640234347.json,0.885350318471
67865873_0_8259587610208037357.json,Country,92,1998 Data Country,52299421_0_4473286348258170200.json,0.847826086957
67865873_0_8259587610208037357.json,Country,17,Country Name (Click For Destination Guides),55004961_0_2904467548072189860.json,0.647058823529
67865873_0_8259587610208037357.json,Country,24,Country Name (Click For Destination Guides),55238374_0_3379409961751009152.json,0.791666666667
67865873_0_8259587610208037357.json,Country,24,Country Name (Click For Destination Guides),57943722_0_8666078014685775876.json,0.75
67865873_0_8259587610208037357.json,Country,25,Country Name (Click For Destination Guides),61121469_0_6337620713408906340.json,0.76
67865873_0_8259587610208037357.json,Country,59,Name,68779923_0_3859283110041832023.json,0.779661016949
67865873_0_8259587610208037357.json,Country,45,Name,68779923_1_3240042497463101224.json,0.933333333333
67865873_0_8259587610208037357.json,Country,55,Name,68779923_2_1000046510804975562.json,0.890909090909
67865873_0_8259587610208037357.json,Country,39,Name,68779923_4_1832350971585698643.json,0.897435897436
67865873_0_8259587610208037357.json,Country,16,Name,68779923_5_2067037721454758189.json,1.0
67865873_0_8259587610208037357.json,Country,239,Country,69537082_0_7789694313271016902.json,0.946666666667
67865873_0_8259587610208037357.json,Country,200,Country,74491133_0_7177831100884797849.json,0.88
67865873_0_8259587610208037357.json,Country,237,Country,79327346_0_5787863739697336601.json,0.862222222222
67865873_0_8259587610208037357.json,Country,32,Country Name (Click For Destination Guides),8286121_0_8471791395229161598.json,0.65625
67865873_0_8259587610208037357.json,Country,67,Country,86297395_0_6919201319699354263.json,0.820895522388
67865873_0_8259587610208037357.json,Country,232,Country,89511064_0_2199624509082573904.json,0.911111111111
67865873_0_8259587610208037357.json,Country,183,Name,9206866_1_8114610355671172497.json,0.857923497268
68779923_0_3859283110041832023.json,Name,233,Nom en anglais,11599512_1_280388135214354946.json,0.779661016949
68779923_0_3859283110041832023.json,Name,193,Country Name:,11688006_0_8123036130090004213.json,0.796610169492
68779923_0_3859283110041832023.json,Name,157,Country,12183399_0_6725061928072492226.json,0.64406779661
68779923_0_3859283110041832023.json,Name,32,Unnamed: 0,12193237_0_8699643798888088574.json,0.84375
68779923_0_3859283110041832023.json,Name,83,Country,24036779_0_5608105867560183058.json,0.457627118644
68779923_0_3859283110041832023.json,Name,211,Country,24850757_0_5978004733768297283.json,0.779661016949
68779923_0_3859283110041832023.json,Name,92,Country,34899692_0_6530393048033763438.json,0.576271186441
68779923_0_3859283110041832023.json,Name,276,"State, Province, Territory, Country, etc",37856682_0_6818907050314633217.json,0.847457627119
68779923_0_3859283110041832023.json,Name,236,Country,3917335_0_7791699395300625164.json,0.847457627119
68779923_0_3859283110041832023.json,Name,230,Country / Territory,41194422_0_7231546114369966811.json,0.745762711864
68779923_0_3859283110041832023.json,Name,230,Country / Territory,41194422_1_1172256090552737974.json,0.745762711864
68779923_0_3859283110041832023.json,Name,91,COUNTRY,41648740_0_6959523681065295632.json,0.64406779661
68779923_0_3859283110041832023.json,Name,157,Country,49772588_0_6549847739640234347.json,0.728813559322
68779923_0_3859283110041832023.json,Name,92,1998 Data Country,52299421_0_4473286348258170200.json,0.610169491525
68779923_0_3859283110041832023.json,Name,17,Country Name (Click For Destination Guides),55004961_0_2904467548072189860.json,0.352941176471
68779923_0_3859283110041832023.json,Name,225,Country,67865873_0_8259587610208037357.json,0.779661016949
68779923_0_3859283110041832023.json,Name,239,Country,69537082_0_7789694313271016902.json,0.898305084746
68779923_0_3859283110041832023.json,Name,200,Country,74491133_0_7177831100884797849.json,0.796610169492
68779923_0_3859283110041832023.json,Name,237,Country,79327346_0_5787863739697336601.json,0.830508474576
68779923_0_3859283110041832023.json,Name,32,Country Name (Click For Destination Guides),8286121_0_8471791395229161598.json,0.25
68779923_0_3859283110041832023.json,Name,67,Country,86297395_0_6919201319699354263.json,0.35593220339
68779923_0_3859283110041832023.json,Name,232,Country,89511064_0_2199624509082573904.json,0.915254237288
68779923_0_3859283110041832023.json,Name,183,Name,9206866_1_8114610355671172497.json,0.728813559322
68779923_1_3240042497463101224.json,Name,233,Nom en anglais,11599512_1_280388135214354946.json,0.777777777778
68779923_1_3240042497463101224.json,Name,193,Country Name:,11688006_0_8123036130090004213.json,0.955555555556
68779923_1_3240042497463101224.json,Name,157,Country,12183399_0_6725061928072492226.json,0.622222222222
68779923_1_3240042497463101224.json,Name,83,Country,24036779_0_5608105867560183058.json,0.488888888889
68779923_1_3240042497463101224.json,Name,211,Country,24850757_0_5978004733768297283.json,0.777777777778
68779923_1_3240042497463101224.json,Name,92,Country,34899692_0_6530393048033763438.json,0.444444444444
68779923_1_3240042497463101224.json,Name,276,"State, Province, Territory, Country, etc",37856682_0_6818907050314633217.json,0.933333333333
68779923_1_3240042497463101224.json,Name,236,Country,3917335_0_7791699395300625164.json,0.822222222222
68779923_1_3240042497463101224.json,Name,230,Country / Territory,41194422_0_7231546114369966811.json,0.866666666667
68779923_1_3240042497463101224.json,Name,230,Country / Territory,41194422_1_1172256090552737974.json,0.866666666667
68779923_1_3240042497463101224.json,Name,91,COUNTRY,41648740_0_6959523681065295632.json,0.333333333333
68779923_1_3240042497463101224.json,Name,157,Country,49772588_0_6549847739640234347.json,0.644444444444
68779923_1_3240042497463101224.json,Name,92,1998 Data Country,52299421_0_4473286348258170200.json,0.444444444444
68779923_1_3240042497463101224.json,Name,225,Country,67865873_0_8259587610208037357.json,0.933333333333
68779923_1_3240042497463101224.json,Name,239,Country,69537082_0_7789694313271016902.json,0.955555555556
68779923_1_3240042497463101224.json,Name,200,Country,74491133_0_7177831100884797849.json,0.8
68779923_1_3240042497463101224.json,Name,237,Country,79327346_0_5787863739697336601.json,0.911111111111
68779923_1_3240042497463101224.json,Name,67,Country,86297395_0_6919201319699354263.json,0.4
68779923_1_3240042497463101224.json,Name,232,Country,89511064_0_2199624509082573904.json,0.911111111111
68779923_1_3240042497463101224.json,Name,183,Name,9206866_1_8114610355671172497.json,0.822222222222
68779923_2_1000046510804975562.json,Name,233,A,11599512_1_280388135214354946.json,0.327272727273
68779923_2_1000046510804975562.json,Name,233,Nom en anglais,11599512_1_280388135214354946.json,0.763636363636
68779923_2_1000046510804975562.json,Name,193,Country Name:,11688006_0_8123036130090004213.json,0.945454545455
68779923_2_1000046510804975562.json,Name,157,Country,12183399_0_6725061928072492226.json,0.527272727273
68779923_2_1000046510804975562.json,Name,53,OAU State,14067031_0_559833072073397908.json,0.924528301887
68779923_2_1000046510804975562.json,Name,211,Country,24850757_0_5978004733768297283.json,0.890909090909
68779923_2_1000046510804975562.json,Name,276,"State, Province, Territory, Country, etc",37856682_0_6818907050314633217.json,0.945454545455
68779923_2_1000046510804975562.json,Name,236,Country,3917335_0_7791699395300625164.json,0.8
68779923_2_1000046510804975562.json,Name,230,Country / Territory,41194422_0_7231546114369966811.json,0.854545454545
68779923_2_1000046510804975562.json,Name,230,Country / Territory,41194422_1_1172256090552737974.json,0.854545454545
68779923_2_1000046510804975562.json,Name,157,Country,49772588_0_6549847739640234347.json,0.909090909091
68779923_2_1000046510804975562.json,Name,24,Country Name (Click For Destination Guides),57943722_0_8666078014685775876.json,0.25
68779923_2_1000046510804975562.json,Name,25,Country Name (Click For Destination Guides),61121469_0_6337620713408906340.json,0.32
68779923_2_1000046510804975562.json,Name,225,Country,67865873_0_8259587610208037357.json,0.890909090909
68779923_2_1000046510804975562.json,Name,239,Country,69537082_0_7789694313271016902.json,0.909090909091
68779923_2_1000046510804975562.json,Name,200,Country,74491133_0_7177831100884797849.json,0.909090909091
68779923_2_1000046510804975562.json,Name,237,Country,79327346_0_5787863739697336601.json,0.836363636364
68779923_2_1000046510804975562.json,Name,232,Country,89511064_0_2199624509082573904.json,0.945454545455
68779923_2_1000046510804975562.json,Name,183,Name,9206866_1_8114610355671172497.json,0.818181818182
68779923_4_1832350971585698643.json,Name,233,Nom en anglais,11599512_1_280388135214354946.json,0.384615384615
68779923_4_1832350971585698643.json,Name,193,Country Name:,11688006_0_8123036130090004213.json,0.589743589744
68779923_4_1832350971585698643.json,Name,157,Country,12183399_0_6725061928072492226.json,0.358974358974
68779923_4_1832350971585698643.json,Name,83,Country,24036779_0_5608105867560183058.json,0.25641025641
68779923_4_1832350971585698643.json,Name,211,Country,24850757_0_5978004733768297283.json,0.923076923077
68779923_4_1832350971585698643.json,Name,92,Country,34899692_0_6530393048033763438.json,0.358974358974
68779923_4_1832350971585698643.json,Name,276,"State, Province, Territory, Country, etc",37856682_0_6818907050314633217.json,0.641025641026
68779923_4_1832350971585698643.json,Name,236,Country,3917335_0_7791699395300625164.json,0.461538461538
68779923_4_1832350971585698643.json,Name,230,Country / Territory,41194422_0_7231546114369966811.json,0.461538461538
68779923_4_1832350971585698643.json,Name,230,Country / Territory,41194422_1_1172256090552737974.json,0.461538461538
68779923_4_1832350971585698643.json,Name,157,Country,49772588_0_6549847739640234347.json,0.333333333333
68779923_4_1832350971585698643.json,Name,225,Country,67865873_0_8259587610208037357.json,0.897435897436
68779923_4_1832350971585698643.json,Name,239,Country,69537082_0_7789694313271016902.json,0.923076923077
68779923_4_1832350971585698643.json,Name,200,Country,74491133_0_7177831100884797849.json,0.717948717949
68779923_4_1832350971585698643.json,Name,237,Country,79327346_0_5787863739697336601.json,0.871794871795
68779923_4_1832350971585698643.json,Name,232,Country,89511064_0_2199624509082573904.json,0.871794871795
68779923_4_1832350971585698643.json,Name,183,Name,9206866_1_8114610355671172497.json,0.538461538462
68779923_5_2067037721454758189.json,Name,233,Nom en anglais,11599512_1_280388135214354946.json,0.75
68779923_5_2067037721454758189.json,Name,193,Country Name:,11688006_0_8123036130090004213.json,0.75
68779923_5_2067037721454758189.json,Name,157,Country,12183399_0_6725061928072492226.json,0.6875
68779923_5_2067037721454758189.json,Name,83,Country,24036779_0_5608105867560183058.json,0.375
68779923_5_2067037721454758189.json,Name,211,Country,24850757_0_5978004733768297283.json,0.6875
68779923_5_2067037721454758189.json,Name,92,Country,34899692_0_6530393048033763438.json,0.4375
68779923_5_2067037721454758189.json,Name,276,"State, Province, Territory, Country, etc",37856682_0_6818907050314633217.json,0.8125
68779923_5_2067037721454758189.json,Name,236,Country,3917335_0_7791699395300625164.json,0.75
68779923_5_2067037721454758189.json,Name,230,Country / Territory,41194422_0_7231546114369966811.json,0.75
68779923_5_2067037721454758189.json,Name,230,Country / Territory,41194422_1_1172256090552737974.json,0.75
68779923_5_2067037721454758189.json,Name,91,COUNTRY,41648740_0_6959523681065295632.json,0.4375
68779923_5_2067037721454758189.json,Name,157,Country,49772588_0_6549847739640234347.json,0.625
68779923_5_2067037721454758189.json,Name,92,1998 Data Country,52299421_0_4473286348258170200.json,0.5625
68779923_5_2067037721454758189.json,Name,225,Country,67865873_0_8259587610208037357.json,1.0
68779923_5_2067037721454758189.json,Name,239,Country,69537082_0_7789694313271016902.json,0.875
68779923_5_2067037721454758189.json,Name,200,Country,74491133_0_7177831100884797849.json,0.875
68779923_5_2067037721454758189.json,Name,237,Country,79327346_0_5787863739697336601.json,0.875
68779923_5_2067037721454758189.json,Name,232,Country,89511064_0_2199624509082573904.json,0.875
68779923_5_2067037721454758189.json,Name,183,Name,9206866_1_8114610355671172497.json,0.6875
69381058_0_984708047398578866.json,Everest,32,MOUNTAIN,14311244_0_7604843865524657408.json,0.71875
69381058_0_984708047398578866.json,Everest,107,Name of the Peaks,21337553_0_8832378999628437599.json,0.252336448598
69381058_0_984708047398578866.json,Everest,32,MOUNTAIN,49801939_0_6964113429298874283.json,0.6875
69537082_0_7789694313271016902.json,Country,233,Nom en anglais,11599512_1_280388135214354946.json,0.643776824034
69537082_0_7789694313271016902.json,Country,193,Country Name:,11688006_0_8123036130090004213.json,0.958549222798
69537082_0_7789694313271016902.json,Country,157,Country,12183399_0_6725061928072492226.json,0.783439490446
69537082_0_7789694313271016902.json,Country,32,Unnamed: 0,12193237_0_8699643798888088574.json,0.8125
69537082_0_7789694313271016902.json,Country,53,OAU State,14067031_0_559833072073397908.json,0.88679245283
69537082_0_7789694313271016902.json,Country,83,Country,24036779_0_5608105867560183058.json,0.927710843373
69537082_0_7789694313271016902.json,Country,211,Country,24850757_0_5978004733768297283.json,0.924170616114
69537082_0_7789694313271016902.json,Country,92,Country,34899692_0_6530393048033763438.json,0.891304347826
69537082_0_7789694313271016902.json,Country,276,"State, Province, Territory, Country, etc",37856682_0_6818907050314633217.json,0.790794979079
69537082_0_7789694313271016902.json,Country,236,Country,3917335_0_7791699395300625164.json,0.716101694915
69537082_0_7789694313271016902.json,Country,230,Country / Territory,41194422_0_7231546114369966811.json,0.726086956522
69537082_0_7789694313271016902.json,Country,230,Country / Territory,41194422_1_1172256090552737974.json,0.726086956522
69537082_0_7789694313271016902.json,Country,91,COUNTRY,41648740_0_6959523681065295632.json,0.846153846154
69537082_0_7789694313271016902.json,Country,157,Country,49772588_0_6549847739640234347.json,0.923566878981
69537082_0_7789694313271016902.json,Country,92,1998 Data Country,52299421_0_4473286348258170200.json,0.913043478261
69537082_0_7789694313271016902.json,Country,17,Country Name (Click For Destination Guides),55004961_0_2904467548072189860.json,0.823529411765
69537082_0_7789694313271016902.json,Country,24,Country Name (Click For Destination Guides),55238374_0_3379409961751009152.json,0.708333333333
69537082_0_7789694313271016902.json,Country,24,Country Name (Click For Destination Guides),57943722_0_8666078014685775876.json,0.791666666667
69537082_0_7789694313271016902.json,Country,25,Country Name (Click For Destination Guides),61121469_0_6337620713408906340.json,0.8
69537082_0_7789694313271016902.json,Country,225,Country,67865873_0_8259587610208037357.json,0.946666666667
69537082_0_7789694313271016902.json,Country,59,Name,68779923_0_3859283110041832023.json,0.898305084746
69537082_0_7789694313271016902.json,Country,45,Name,68779923_1_3240042497463101224.json,0.955555555556
69537082_0_7789694313271016902.json,Country,55,Name,68779923_2_1000046510804975562.json,0.909090909091
69537082_0_7789694313271016902.json,Country,39,Name,68779923_4_1832350971585698643.json,0.923076923077
69537082_0_7789694313271016902.json,Country,16,Name,68779923_5_2067037721454758189.json,0.875
69537082_0_7789694313271016902.json,Country,200,Country,74491133_0_7177831100884797849.json,0.915
69537082_0_7789694313271016902.json,Country,237,Country,79327346_0_5787863739697336601.json,0.864978902954
69537082_0_7789694313271016902.json,Country,32,Country Name (Click For Destination Guides),8286121_0_8471791395229161598.json,0.71875
69537082_0_7789694313271016902.json,Country,67,Country,86297395_0_6919201319699354263.json,0.89552238806
69537082_0_7789694313271016902.json,Country,232,Country,89511064_0_2199624509082573904.json,0.943965517241
69537082_0_7789694313271016902.json,Country,183,Name,9206866_1_8114610355671172497.json,0.896174863388
69881946_0_1105130426898457358.json,Title,113,Title,35188621_0_6058553107571275232.json,0.26
70404164_0_5498195978476333642.json,City,254,City,29886325_0_1448173912684571475.json,0.262195121951
70404164_0_5498195978476333642.json,City,108,City,4444204_0_951426790527152756.json,0.324074074074
70404164_0_5498195978476333642.json,City,204,City,91474256_0_964747655387573523.json,0.292682926829
70515524_0_5425995199745290007.json,Name,91,Emperor,51130304_0_3035822254995425429.json,0.481481481481
70883081_0_5357790421435123524.json,Party,9,Party,42764224_0_515744189130384109.json,0.888888888889
70883081_0_5357790421435123524.json,Party,9,Party,76373906_0_6904594838446307331.json,1.0
71137051_0_8039724067857124984.json,Common Name,414,Common Name (Animals),48456557_0_3760853481322708783.json,0.457399103139
71137051_0_8039724067857124984.json,Common Name,272,Common Name,74685423_0_8061289760697103949.json,0.511210762332
71137051_0_8039724067857124984.json,Common Name,272,Common Name,84675086_0_6386416780680710863.json,0.506726457399
71137051_0_8039724067857124984.json,Common Name,431,Common Name,90196673_0_5458330029110291950.json,0.95067264574
71840765_0_6664391841933033844.json,Lake,14,Lake,55027702_0_628532586316851176.json,0.928571428571
71840765_0_6664391841933033844.json,Lake,197,Lake,98929678_0_3700213490979945526.json,0.785714285714
72017594_0_7055198579167316152.json,Name of Attraction,377,Museum,9834884_0_3871985887467090123.json,0.35
73242003_5_4847571983313033360.json,Title,370,Game Title,36102169_0_7739454799295072814.json,0.6
73242003_5_4847571983313033360.json,Title,10,Title,4501311_8_8306082458935575308.json,0.6
73242003_5_4847571983313033360.json,Title,398,Titel,91959037_0_7907661684242014480.json,1.1
73988811_0_2775758476756716904.json,Title,100,Title,39759273_0_1427898308030295194.json,0.41
73988811_0_2775758476756716904.json,Title,100,Title,77694908_0_6083291340991074532.json,0.3
74491133_0_7177831100884797849.json,Country,233,Nom en anglais,11599512_1_280388135214354946.json,0.69
74491133_0_7177831100884797849.json,Country,193,Country Name:,11688006_0_8123036130090004213.json,0.886010362694
74491133_0_7177831100884797849.json,Country,157,Country,12183399_0_6725061928072492226.json,0.71974522293
74491133_0_7177831100884797849.json,Country,32,Unnamed: 0,12193237_0_8699643798888088574.json,0.78125
74491133_0_7177831100884797849.json,Country,53,OAU State,14067031_0_559833072073397908.json,0.849056603774
74491133_0_7177831100884797849.json,Country,83,Country,24036779_0_5608105867560183058.json,0.843373493976
74491133_0_7177831100884797849.json,Country,211,Country,24850757_0_5978004733768297283.json,0.84
74491133_0_7177831100884797849.json,Country,92,Country,34899692_0_6530393048033763438.json,0.79347826087
74491133_0_7177831100884797849.json,Country,276,"State, Province, Territory, Country, etc",37856682_0_6818907050314633217.json,0.86
74491133_0_7177831100884797849.json,Country,236,Country,3917335_0_7791699395300625164.json,0.73
74491133_0_7177831100884797849.json,Country,230,Country / Territory,41194422_0_7231546114369966811.json,0.775
74491133_0_7177831100884797849.json,Country,230,Country / Territory,41194422_1_1172256090552737974.json,0.775
74491133_0_7177831100884797849.json,Country,91,COUNTRY,41648740_0_6959523681065295632.json,0.824175824176
74491133_0_7177831100884797849.json,Country,157,Country,49772588_0_6549847739640234347.json,0.84076433121
74491133_0_7177831100884797849.json,Country,92,1998 Data Country,52299421_0_4473286348258170200.json,0.826086956522
74491133_0_7177831100884797849.json,Country,17,Country Name (Click For Destination Guides),55004961_0_2904467548072189860.json,0.705882352941
74491133_0_7177831100884797849.json,Country,24,Country Name (Click For Destination Guides),55238374_0_3379409961751009152.json,0.666666666667
74491133_0_7177831100884797849.json,Country,24,Country Name (Click For Destination Guides),57943722_0_8666078014685775876.json,0.708333333333
74491133_0_7177831100884797849.json,Country,25,Country Name (Click For Destination Guides),61121469_0_6337620713408906340.json,0.48
74491133_0_7177831100884797849.json,Country,225,Country,67865873_0_8259587610208037357.json,0.88
74491133_0_7177831100884797849.json,Country,59,Name,68779923_0_3859283110041832023.json,0.796610169492
74491133_0_7177831100884797849.json,Country,45,Name,68779923_1_3240042497463101224.json,0.8
74491133_0_7177831100884797849.json,Country,55,Name,68779923_2_1000046510804975562.json,0.909090909091
74491133_0_7177831100884797849.json,Country,39,Name,68779923_4_1832350971585698643.json,0.717948717949
74491133_0_7177831100884797849.json,Country,16,Name,68779923_5_2067037721454758189.json,0.875
74491133_0_7177831100884797849.json,Country,239,Country,69537082_0_7789694313271016902.json,0.915
74491133_0_7177831100884797849.json,Country,237,Country,79327346_0_5787863739697336601.json,0.875
74491133_0_7177831100884797849.json,Country,32,Country Name (Click For Destination Guides),8286121_0_8471791395229161598.json,0.5625
74491133_0_7177831100884797849.json,Country,67,Country,86297395_0_6919201319699354263.json,0.820895522388
74491133_0_7177831100884797849.json,Country,232,Country,89511064_0_2199624509082573904.json,0.915
74491133_0_7177831100884797849.json,Country,183,Name,9206866_1_8114610355671172497.json,0.819672131148
74685423_0_8061289760697103949.json,Common Name,414,Common Name (Animals),48456557_0_3760853481322708783.json,0.551470588235
74685423_0_8061289760697103949.json,Common Name,223,Common Name,71137051_0_8039724067857124984.json,0.511210762332
74685423_0_8061289760697103949.json,Common Name,272,Common Name,84675086_0_6386416780680710863.json,0.996323529412
74685423_0_8061289760697103949.json,Common Name,431,Common Name,90196673_0_5458330029110291950.json,1.11764705882
74718406_0_3914457597478137388.json,Airport Name,137,Airport Name,19654359_0_3020273135042459469.json,0.970802919708
74718406_0_3914457597478137388.json,Airport Name,137,Airport Name,21585935_0_294037497010176843.json,0.963503649635
74718406_0_3914457597478137388.json,Airport Name,50,Airport,39107734_2_2329160387535788734.json,0.34
74718406_0_3914457597478137388.json,Airport Name,137,Airport Name,7929299_0_3253718003116029649.json,0.956204379562
74718406_0_3914457597478137388.json,Airport Name,137,Airport Name,9686394_0_5980699488362107028.json,0.978102189781
75154185_0_1607627349983289012.json,City,156,City,21329809_0_5526008408364682899.json,0.403846153846
75154185_0_1607627349983289012.json,City,254,City,29886325_0_1448173912684571475.json,0.304812834225
75154185_0_1607627349983289012.json,City,150,City,43469354_0_6029017163991310319.json,0.28
75154185_0_1607627349983289012.json,City,204,City,91474256_0_964747655387573523.json,0.294117647059
75367212_2_2745466355267233390.json,Title,387,Title(s) [10][11][12][13],27466715_0_3913547177671701530.json,0.428571428571
75367212_2_2745466355267233390.json,Title,370,Game Title,36102169_0_7739454799295072814.json,0.380952380952
75367212_2_2745466355267233390.json,Title,398,Titel,91959037_0_7907661684242014480.json,0.380952380952
76373906_0_6904594838446307331.json,Party,9,Party,42764224_0_515744189130384109.json,0.888888888889
76373906_0_6904594838446307331.json,Party,9,Party,70883081_0_5357790421435123524.json,1.0
76836443_2_249332777049648171.json,Anaximander,33,CREATOR,21333456_2_1886495893795687264.json,0.454545454545
76836443_2_249332777049648171.json,Anaximander,99,Isaac Newton,22987653_0_7774852112768859306.json,0.373737373737
76836443_2_249332777049648171.json,Anaximander,163,Empedocles,28494901_6_7026744149694237309.json,0.323232323232
77632062_0_2292892375652659825.json,City,156,City,21329809_0_5526008408364682899.json,0.262820512821
77632062_0_2292892375652659825.json,City,254,City,29886325_0_1448173912684571475.json,0.423529411765
77632062_0_2292892375652659825.json,City,204,City,91474256_0_964747655387573523.json,0.270588235294
77694908_0_6083291340991074532.json,Title,113,Title,35188621_0_6058553107571275232.json,0.27
77694908_0_6083291340991074532.json,Title,100,Title,39759273_0_1427898308030295194.json,0.49
77694908_0_6083291340991074532.json,Title,100,Title,58891288_0_1117541047012405958.json,0.57
77694908_0_6083291340991074532.json,Title,356,Title,73988811_0_2775758476756716904.json,0.3
78005071_0_8643954006825971723.json,Political Party,8,Unnamed: 0,12746760_0_6703465836620308483.json,0.625
78005071_0_8643954006825971723.json,Political Party,8,Unnamed: 0,28646774_0_3256889721737611537.json,0.625
78005071_0_8643954006825971723.json,Political Party,10,Fianna Fail,30645756_0_2413317245475669227.json,0.5
78005071_0_8643954006825971723.json,Political Party,8,Unnamed: 0,39606331_0_1646213676302448706.json,0.625
78005071_0_8643954006825971723.json,Political Party,8,Unnamed: 0,44005578_0_5400481538370055338.json,0.625
78650283_0_5937576517849452289.json,Country,52,ISO 4217,24859353_0_7027810986004269522.json,1.11538461538
78650283_0_5937576517849452289.json,Country,273,ENTITY,26310680_0_5150772059999313798.json,1.75757575758
78650283_0_5937576517849452289.json,Country,41,Country,49087820_0_461228320225084868.json,2.0243902439
78650283_0_5937576517849452289.json,Country,44,Country,55961337_0_6548713781034932742.json,2.34090909091
78650283_0_5937576517849452289.json,Country,47,Country,61069974_0_1894536874590565102.json,1.82978723404
78650283_0_5937576517849452289.json,Country,36,Currency,97941125_0_8220652154649529701.json,4.30555555556
78891639_0_3299957631631122948.json,City,254,City,29886325_0_1448173912684571475.json,0.445544554455
78891639_0_3299957631631122948.json,City,150,City,43469354_0_6029017163991310319.json,0.286666666667
78891639_0_3299957631631122948.json,City,108,City,4444204_0_951426790527152756.json,0.324074074074
78891639_0_3299957631631122948.json,City,204,City,91474256_0_964747655387573523.json,0.351485148515
7929299_0_3253718003116029649.json,Airport Name,137,Airport Name,19654359_0_3020273135042459469.json,0.948905109489
7929299_0_3253718003116029649.json,Airport Name,137,Airport Name,21585935_0_294037497010176843.json,0.970802919708
7929299_0_3253718003116029649.json,Airport Name,50,Airport,39107734_2_2329160387535788734.json,0.36
7929299_0_3253718003116029649.json,Airport Name,137,Airport Name,74718406_0_3914457597478137388.json,0.956204379562
7929299_0_3253718003116029649.json,Airport Name,137,Airport Name,9686394_0_5980699488362107028.json,0.970802919708
