"table1","column1","columnNumber1","table2","column2","columnNumber2","similarityScore"
"69537082_0_7789694313271016902.csv","Population","2","24036779_0_5608105867560183058.csv","Land area (km2) [49]","4","0.41028865404725257"
"69537082_0_7789694313271016902.csv","Population","2","24036779_0_5608105867560183058.csv","Population[52]","6","0.8214151876868456"
"69537082_0_7789694313271016902.csv","Country","0","24850757_0_5978004733768297283.csv","Country","1","0.05"
"69537082_0_7789694313271016902.csv","Population","2","24850757_0_5978004733768297283.csv","Population","4","0.05"
"69537082_0_7789694313271016902.csv","Country","0","34899692_0_6530393048033763438.csv","Country","0","0.9070652173913044"
"69537082_0_7789694313271016902.csv","Country","0","37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","0.7472803347280335"
"69537082_0_7789694313271016902.csv","Population","2","37856682_0_6818907050314633217.csv","Area (square miles)","0","0.031214954650486362"
"69537082_0_7789694313271016902.csv","Rank","3","3917335_0_7791699395300625164.csv","Population 2008 est.","3","0.0482139918722086"
"69537082_0_7789694313271016902.csv","Country","0","3917335_0_7791699395300625164.csv","Capital","1","0.04465811965811965"
"69537082_0_7789694313271016902.csv","Population","2","3917335_0_7791699395300625164.csv","Population 2008 est.","3","0.9228187981082079"
"69537082_0_7789694313271016902.csv","Country","0","3917335_0_7791699395300625164.csv","Country","2","0.9553418803418803"
"69537082_0_7789694313271016902.csv","Rank","3","3917335_0_7791699395300625164.csv","Area sq.km.","0","0.19103723516649712"
"69537082_0_7789694313271016902.csv","Population","2","3917335_0_7791699395300625164.csv","Area sq.km.","0","0.057941069368607"
"69537082_0_7789694313271016902.csv","Country","0","41194422_0_7231546114369966811.csv","Country / Territory","0","0.88"
"69537082_0_7789694313271016902.csv","Population","2","41194422_0_7231546114369966811.csv","Rank","2","0.04804308561758675"
"69537082_0_7789694313271016902.csv","Rank","3","41194422_0_7231546114369966811.csv","Population","1","0.04332628403954736"
"69537082_0_7789694313271016902.csv","Population","2","41194422_0_7231546114369966811.csv","Population","1","0.9589470834516279"
"69537082_0_7789694313271016902.csv","Rank","3","41194422_0_7231546114369966811.csv","Rank","2","0.45389934175672153"
"69537082_0_7789694313271016902.csv","Country","0","41194422_1_1172256090552737974.csv","Country / Territory","0","0.88"
"69537082_0_7789694313271016902.csv","Population","2","41194422_1_1172256090552737974.csv","Rank","2","0.04804308561758675"
"69537082_0_7789694313271016902.csv","Rank","3","41194422_1_1172256090552737974.csv","Population","1","0.04332628403954736"
"69537082_0_7789694313271016902.csv","Population","2","41194422_1_1172256090552737974.csv","Population","1","0.9589470834516279"
"69537082_0_7789694313271016902.csv","Rank","3","41194422_1_1172256090552737974.csv","Rank","2","0.45389934175672153"
"69537082_0_7789694313271016902.csv","Population","2","41648740_0_6959523681065295632.csv","B1","2","0.2329850200269605"
"69537082_0_7789694313271016902.csv","Population","2","41648740_0_6959523681065295632.csv","B2","3","0.23304464197648997"
"69537082_0_7789694313271016902.csv","Population","2","41648740_0_6959523681065295632.csv","C1","4","0.23306985270080335"
"69537082_0_7789694313271016902.csv","Population","2","41648740_0_6959523681065295632.csv","C2","5","0.23308852710453376"
"69537082_0_7789694313271016902.csv","Country","0","41648740_0_6959523681065295632.csv","COUNTRY","6","0.8358024691358025"
"69537082_0_7789694313271016902.csv","Population","2","41648740_0_6959523681065295632.csv","A1","0","0.23294299006592806"
"69537082_0_7789694313271016902.csv","Population","2","41648740_0_6959523681065295632.csv","A2","1","0.23296080996308244"
"69537082_0_7789694313271016902.csv","Country","0","49772588_0_6549847739640234347.csv","Country","2","0.8971337579617835"
"69537082_0_7789694313271016902.csv","Population","2","49772588_0_6549847739640234347.csv","#","0","0.10024313756925665"
"69537082_0_7789694313271016902.csv","Population","2","49772588_0_6549847739640234347.csv","Catholics","1","0.1498285452922949"
"69537082_0_7789694313271016902.csv","Population","2","49772588_0_6549847739640234347.csv","Diocesan Priests","3","0.10131367439961017"
"69537082_0_7789694313271016902.csv","Population","2","49772588_0_6549847739640234347.csv","Dioceses","4","0.10024278263432959"
"69537082_0_7789694313271016902.csv","Population","2","49772588_0_6549847739640234347.csv","Female Religious","5","0.10027109120173099"
"69537082_0_7789694313271016902.csv","Population","2","49772588_0_6549847739640234347.csv","Male Religious","6","0.1002509666336703"
"69537082_0_7789694313271016902.csv","Population","2","49772588_0_6549847739640234347.csv","Parishes","7","0.10025094812932676"
"69537082_0_7789694313271016902.csv","Population","2","49772588_0_6549847739640234347.csv","Permanent Deacons","9","0.19315093575157533"
"69537082_0_7789694313271016902.csv","Population","2","49772588_0_6549847739640234347.csv","Population","10","0.5749864803909851"
"69537082_0_7789694313271016902.csv","Population","2","49772588_0_6549847739640234347.csv","Religious Priests","11","0.10130855233083437"
"69537082_0_7789694313271016902.csv","Population","2","49772588_0_6549847739640234347.csv","Total Priests","12","0.10025758249527147"
"69537082_0_7789694313271016902.csv","Rank","3","49772588_0_6549847739640234347.csv","Permanent Deacons","9","0.0386921464675731"
"69537082_0_7789694313271016902.csv","Country","0","52299421_0_4473286348258170200.csv","1998 Data Country","1","0.8777173913043478"
"69537082_0_7789694313271016902.csv","Population","2","52299421_0_4473286348258170200.csv","Infant Mortality","5","0.20460301950499163"
"69537082_0_7789694313271016902.csv","Population","2","52299421_0_4473286348258170200.csv","Population","8","0.3665874927543808"
"69537082_0_7789694313271016902.csv","Population","2","52299421_0_4473286348258170200.csv","","0","0.20460319348316292"
"69537082_0_7789694313271016902.csv","Country","0","55004961_0_2904467548072189860.csv","Capital City","0","0.11176470588235293"
"69537082_0_7789694313271016902.csv","Country","0","55004961_0_2904467548072189860.csv","Country Name (Click For Destination Guides)","1","0.8941176470588235"
"69537082_0_7789694313271016902.csv","Country","0","55238374_0_3379409961751009152.csv","Country Name (Click For Destination Guides)","1","0.9047619047619047"
"69537082_0_7789694313271016902.csv","Country","0","55238374_0_3379409961751009152.csv","Geographic Info (Click for info)","2","0.04523809523809523"
"69537082_0_7789694313271016902.csv","Country","0","57943722_0_8666078014685775876.csv","Country Name (Click For Destination Guides)","1","0.9913043478260869"
"69537082_0_7789694313271016902.csv","Country","0","57943722_0_8666078014685775876.csv","Geographic Info (Click for info)","2","0.24782608695652172"
"69537082_0_7789694313271016902.csv","Country","0","61121469_0_6337620713408906340.csv","Capital City","0","0.11399999999999999"
"69537082_0_7789694313271016902.csv","Country","0","61121469_0_6337620713408906340.csv","Country Name (Click For Destination Guides)","1","0.7979999999999999"
"69537082_0_7789694313271016902.csv","Country","0","61121469_0_6337620713408906340.csv","Geographic Info (Click for info)","2","0.076"
"69537082_0_7789694313271016902.csv","Country","0","67865873_0_8259587610208037357.csv","Country","2","0.9324444444444444"
"69537082_0_7789694313271016902.csv","Population","2","67865873_0_8259587610208037357.csv","Population","5","0.43357006590974184"
"69537082_0_7789694313271016902.csv","Rank","3","67865873_0_8259587610208037357.csv","#","0","0.24962237055521685"
"69537082_0_7789694313271016902.csv","Population","2","67865873_0_8259587610208037357.csv","#","0","0.04999933881698382"
"69537082_0_7789694313271016902.csv","Country","0","68779923_0_3859283110041832023.csv","Capital","0","0.048305084745762714"
"69537082_0_7789694313271016902.csv","Country","0","68779923_0_3859283110041832023.csv","Name","4","0.8050847457627118"
"69537082_0_7789694313271016902.csv","Country","0","68779923_1_3240042497463101224.csv","Name","4","0.9077777777777778"
"69537082_0_7789694313271016902.csv","Country","0","68779923_2_1000046510804975562.csv","Name","4","0.8463636363636363"
"69537082_0_7789694313271016902.csv","Country","0","68779923_2_1000046510804975562.csv","Previous Names","5","0.03454545454545454"
"69537082_0_7789694313271016902.csv","Country","0","68779923_4_1832350971585698643.csv","Name","4","0.9243243243243243"
"69537082_0_7789694313271016902.csv","Country","0","68779923_5_2067037721454758189.csv","Name","4","0.771875"
"69537082_0_7789694313271016902.csv","Country","0","74491133_0_7177831100884797849.csv","Capital","0","0.03819095477386934"
"69537082_0_7789694313271016902.csv","Country","0","74491133_0_7177831100884797849.csv","Country","1","0.8902010050251257"
"69537082_0_7789694313271016902.csv","Country","0","79327346_0_5787863739697336601.csv","Capital","1","0.0320675105485232"
"69537082_0_7789694313271016902.csv","Country","0","79327346_0_5787863739697336601.csv","Country","2","0.8356540084388185"
"69537082_0_7789694313271016902.csv","Rank","3","79327346_0_5787863739697336601.csv","","0","0.8304696496294366"
"69537082_0_7789694313271016902.csv","Population","2","79327346_0_5787863739697336601.csv","","0","0.04436910134686572"
"69537082_0_7789694313271016902.csv","Country","0","8286121_0_8471791395229161598.csv","Capital City","0","0.06129032258064516"
"69537082_0_7789694313271016902.csv","Country","0","8286121_0_8471791395229161598.csv","Country Name (Click For Destination Guides)","1","0.8580645161290322"
"69537082_0_7789694313271016902.csv","Country","0","86297395_0_6919201319699354263.csv","Country","1","0.940625"
"69537082_0_7789694313271016902.csv","Population","2","86297395_0_6919201319699354263.csv","Land area","4","0.5797192904312917"
"69537082_0_7789694313271016902.csv","Population","2","86297395_0_6919201319699354263.csv","Population","6","0.7789483954383019"
"69537082_0_7789694313271016902.csv","Country","0","89511064_0_2199624509082573904.csv","Capital","0","0.041304347826086954"
"69537082_0_7789694313271016902.csv","Country","0","89511064_0_2199624509082573904.csv","Country","2","0.9917391304347827"
"69537082_0_7789694313271016902.csv","Population","2","89511064_0_2199624509082573904.csv","ISO (No)","6","0.05050272377225851"
"69537082_0_7789694313271016902.csv","Population","2","89511064_0_2199624509082573904.csv","Note","8","0.6791825873650069"
"69537082_0_7789694313271016902.csv","Population","2","9206866_1_8114610355671172497.csv","Population","3","0.6120820816438153"
"69537082_0_7789694313271016902.csv","Country","0","9206866_1_8114610355671172497.csv","Name","2","0.8094674556213017"
"69537082_0_7789694313271016902.csv","Population","2","9206866_1_8114610355671172497.csv","GNI","0","0.08848631431591453"
"69881946_0_1105130426898457358.csv","Director(s)","0","35188621_0_6058553107571275232.csv","Director(s)","0","0.4670731707317073"
"69881946_0_1105130426898457358.csv","Overall Rank","2","35188621_0_6058553107571275232.csv","Overall Rank","2","0.673640273619656"
"69881946_0_1105130426898457358.csv","Year","4","35188621_0_6058553107571275232.csv","Year","4","0.45548780487804874"
"69881946_0_1105130426898457358.csv","Fans' Rank","1","35188621_0_6058553107571275232.csv","Fans' Rank","1","0.5929570504092291"
"69881946_0_1105130426898457358.csv","Title","3","35188621_0_6058553107571275232.csv","Title","3","0.31646341463414634"
"70404164_0_5498195978476333642.csv","City","0","29886325_0_1448173912684571475.csv","City","0","0.31067073170731707"
"70404164_0_5498195978476333642.csv","Country","2","29886325_0_1448173912684571475.csv","Country","2","0.1253048780487805"
"70404164_0_5498195978476333642.csv","Metro population","4","29886325_0_1448173912684571475.csv","Metro population","4","0.310736027763383"
"70404164_0_5498195978476333642.csv","City population","1","29886325_0_1448173912684571475.csv","City population","1","0.10901126996767294"
"70404164_0_5498195978476333642.csv","Mayor","3","29886325_0_1448173912684571475.csv","Mayor","3","0.2527439024390244"
"70404164_0_5498195978476333642.csv","World rank","5","29886325_0_1448173912684571475.csv","World rank","5","0.13448800985326959"
"70404164_0_5498195978476333642.csv","City","0","4444204_0_951426790527152756.csv","City","0","0.35787037037037034"
"70404164_0_5498195978476333642.csv","Country","2","4444204_0_951426790527152756.csv","Country","2","0.18194444444444446"
"70404164_0_5498195978476333642.csv","Metro population","4","4444204_0_951426790527152756.csv","Metro population","4","0.14014894643807757"
"70404164_0_5498195978476333642.csv","City population","1","4444204_0_951426790527152756.csv","City population","1","0.4429255265629968"
"70404164_0_5498195978476333642.csv","Mayor","3","4444204_0_951426790527152756.csv","Mayor","3","0.2875"
"70404164_0_5498195978476333642.csv","World rank","5","4444204_0_951426790527152756.csv","World rank","5","0.11630945897096508"
"70404164_0_5498195978476333642.csv","City","0","91474256_0_964747655387573523.csv","City","0","0.3396341463414634"
"70404164_0_5498195978476333642.csv","Country","2","91474256_0_964747655387573523.csv","Country","2","0.13689024390243903"
"70404164_0_5498195978476333642.csv","Metro population","4","91474256_0_964747655387573523.csv","Metro population","4","0.6234302156905347"
"70404164_0_5498195978476333642.csv","City population","1","91474256_0_964747655387573523.csv","City population","1","0.9134833407232761"
"70404164_0_5498195978476333642.csv","Mayor","3","91474256_0_964747655387573523.csv","Mayor","3","0.31067073170731707"
"70404164_0_5498195978476333642.csv","World rank","5","91474256_0_964747655387573523.csv","World rank","5","0.6733315956812751"
"70515524_0_5425995199745290007.csv","Name","1","51130304_0_3035822254995425429.csv","Emperor","2","0.34199999999999997"
"70515524_0_5425995199745290007.csv","Regierungszeit","2","51130304_0_3035822254995425429.csv","Reign as Emperor","3","0.19"
"70515524_0_5425995199745290007.csv","Vollst�ndiger Name","3","51130304_0_3035822254995425429.csv","Emperor","2","0.076"
"70883081_0_5357790421435123524.csv","05-02-08","0","42764224_0_515744189130384109.csv","05-02-08","0","1.0"
"70883081_0_5357790421435123524.csv","Max","1","42764224_0_515744189130384109.csv","Max","1","1.0"
"70883081_0_5357790421435123524.csv","Min","2","42764224_0_515744189130384109.csv","Min","2","1.0"
"70883081_0_5357790421435123524.csv","Party","3","42764224_0_515744189130384109.csv","Party","3","1.2111111111111112"
"70883081_0_5357790421435123524.csv","05-02-08","0","42764224_0_515744189130384109.csv","Max","1","0.8541845017036088"
"70883081_0_5357790421435123524.csv","Max","1","42764224_0_515744189130384109.csv","Min","2","0.69031577941561"
"70883081_0_5357790421435123524.csv","05-02-08","0","42764224_0_515744189130384109.csv","Min","2","0.6233883814865097"
"70883081_0_5357790421435123524.csv","Min","2","42764224_0_515744189130384109.csv","05-02-08","0","0.6233883814865097"
"70883081_0_5357790421435123524.csv","Max","1","42764224_0_515744189130384109.csv","05-02-08","0","0.8541845017036088"
"70883081_0_5357790421435123524.csv","Min","2","42764224_0_515744189130384109.csv","Max","1","0.69031577941561"
"70883081_0_5357790421435123524.csv","05-02-08","0","76373906_0_6904594838446307331.csv","05-02-08","0","1.0"
"70883081_0_5357790421435123524.csv","Max","1","76373906_0_6904594838446307331.csv","Max","1","1.0"
"70883081_0_5357790421435123524.csv","Min","2","76373906_0_6904594838446307331.csv","Min","2","1.0"
"70883081_0_5357790421435123524.csv","Party","3","76373906_0_6904594838446307331.csv","Party","3","1.2111111111111112"
"70883081_0_5357790421435123524.csv","05-02-08","0","76373906_0_6904594838446307331.csv","Max","1","0.8541845017036088"
"70883081_0_5357790421435123524.csv","Max","1","76373906_0_6904594838446307331.csv","Min","2","0.69031577941561"
"70883081_0_5357790421435123524.csv","05-02-08","0","76373906_0_6904594838446307331.csv","Min","2","0.6233883814865097"
"70883081_0_5357790421435123524.csv","Min","2","76373906_0_6904594838446307331.csv","05-02-08","0","0.6233883814865097"
"70883081_0_5357790421435123524.csv","Max","1","76373906_0_6904594838446307331.csv","05-02-08","0","0.8541845017036088"
"70883081_0_5357790421435123524.csv","Min","2","76373906_0_6904594838446307331.csv","Max","1","0.69031577941561"
"71137051_0_8039724067857124984.csv","Common Name","1","48456557_0_3760853481322708783.csv","Common Name (Animals)","1","0.03333333333333333"
"71137051_0_8039724067857124984.csv","Scientific Name","2","48456557_0_3760853481322708783.csv","Scientific Name","2","0.05"
"71137051_0_8039724067857124984.csv","Common Name","1","74685423_0_8061289760697103949.csv","Common Name","1","0.05"
"71137051_0_8039724067857124984.csv","Common Name","1","84675086_0_6386416780680710863.csv","Common Name","1","0.05"
"71137051_0_8039724067857124984.csv","Common Name","1","90196673_0_5458330029110291950.csv","Common Name","0","0.525"
"71137051_0_8039724067857124984.csv","Scientific Name","2","90196673_0_5458330029110291950.csv","Scientific Name","1","0.525"
"71840765_0_6664391841933033844.csv","Lake","0","55027702_0_628532586316851176.csv","Lake","0","1.0"
"71840765_0_6664391841933033844.csv","water gauge","1","55027702_0_628532586316851176.csv","water gauge","1","0.05"
"71840765_0_6664391841933033844.csv","water temperature","2","55027702_0_628532586316851176.csv","water temperature","2","0.25357142857142856"
"71840765_0_6664391841933033844.csv","Lake","0","98929678_0_3700213490979945526.csv","Lake","1","0.18571428571428572"
"73242003_5_4847571983313033360.csv","Publisher","1","36102169_0_7739454799295072814.csv","Developer","0","0.15833333333333333"
"73242003_5_4847571983313033360.csv","Category","0","4501311_8_8306082458935575308.csv","Category","0","0.8416666666666667"
"73242003_5_4847571983313033360.csv","Publisher","1","4501311_8_8306082458935575308.csv","Publisher","1","0.20833333333333331"
"73242003_5_4847571983313033360.csv","Rank","2","4501311_8_8306082458935575308.csv","Rank","2","0.5105516524434772"
"73242003_5_4847571983313033360.csv","Title","3","4501311_8_8306082458935575308.csv","Title","3","0.6833333333333333"
"73242003_5_4847571983313033360.csv","Rank","2","91959037_0_7907661684242014480.csv","Reviews","2","0.8005164680709881"
"73242003_5_4847571983313033360.csv","Title","3","91959037_0_7907661684242014480.csv","Titel","4","0.475"
"73242003_5_4847571983313033360.csv","Rank","2","91959037_0_7907661684242014480.csv","Durchschnitt","1","0.7916666666666666"
"73988811_0_2775758476756716904.csv","Title","4","39759273_0_1427898308030295194.csv","Title","4","0.05"
"73988811_0_2775758476756716904.csv","Director(s)","1","39759273_0_1427898308030295194.csv","Director","0","0.5"
"73988811_0_2775758476756716904.csv","Released","3","39759273_0_1427898308030295194.csv","Year","5","0.95"
"73988811_0_2775758476756716904.csv","Director(s)","1","77694908_0_6083291340991074532.csv","Director(s)","0","0.05"
"73988811_0_2775758476756716904.csv","Title","4","77694908_0_6083291340991074532.csv","Title","3","0.05"
"74491133_0_7177831100884797849.csv","Country","1","11599512_1_280388135214354946.csv","Capitale","1","0.03341708542713567"
"74491133_0_7177831100884797849.csv","Capital","0","11599512_1_280388135214354946.csv","Capitale","1","0.7256281407035176"
"74491133_0_7177831100884797849.csv","Country","1","11599512_1_280388135214354946.csv","Nom en anglais","4","0.7494974874371859"
"74491133_0_7177831100884797849.csv","Capital","0","11599512_1_280388135214354946.csv","Nom en anglais","4","0.03819095477386934"
"74491133_0_7177831100884797849.csv","Country","1","11599512_1_280388135214354946.csv","A","0","0.22914572864321606"
"74491133_0_7177831100884797849.csv","Capital","0","11688006_0_8123036130090004213.csv","Country Name:","3","0.039378238341968914"
"74491133_0_7177831100884797849.csv","Country","1","11688006_0_8123036130090004213.csv","Country Name:","3","0.7781088082901555"
"74491133_0_7177831100884797849.csv","Capital","0","12183399_0_6725061928072492226.csv","Country","0","0.03025477707006369"
"74491133_0_7177831100884797849.csv","Country","1","12183399_0_6725061928072492226.csv","Currency","3","0.03630573248407643"
"74491133_0_7177831100884797849.csv","Country","1","12183399_0_6725061928072492226.csv","Country","0","0.8003184713375797"
"74491133_0_7177831100884797849.csv","Capital","0","12193237_0_8699643798888088574.csv","Capital","1","0.7921875"
"74491133_0_7177831100884797849.csv","Country","1","12193237_0_8699643798888088574.csv","","0","0.7124999999999999"
"74491133_0_7177831100884797849.csv","Capital","0","14067031_0_559833072073397908.csv","Capital","0","0.7132075471698113"
"74491133_0_7177831100884797849.csv","Country","1","14067031_0_559833072073397908.csv","OAU State","6","0.7169811320754718"
"74491133_0_7177831100884797849.csv","Country","1","24036779_0_5608105867560183058.csv","Country","1","0.819047619047619"
"74491133_0_7177831100884797849.csv","Country","1","24850757_0_5978004733768297283.csv","Country","1","1.0"
"74491133_0_7177831100884797849.csv","Capital","0","34899692_0_6530393048033763438.csv","Country","0","0.041304347826086954"
"74491133_0_7177831100884797849.csv","Country","1","34899692_0_6530393048033763438.csv","Country","0","0.7625"
"74491133_0_7177831100884797849.csv","Country","1","37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","0.7399497487437185"
"74491133_0_7177831100884797849.csv","Capital","0","37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","0.03341708542713567"
"74491133_0_7177831100884797849.csv","Country","1","3917335_0_7791699395300625164.csv","Capital","1","0.03341708542713567"
"74491133_0_7177831100884797849.csv","Capital","0","3917335_0_7791699395300625164.csv","Capital","1","0.8997487437185929"
"74491133_0_7177831100884797849.csv","Country","1","3917335_0_7791699395300625164.csv","Country","2","0.8711055276381909"
"74491133_0_7177831100884797849.csv","Capital","0","3917335_0_7791699395300625164.csv","Country","2","0.03341708542713567"
"74491133_0_7177831100884797849.csv","Capital","0","41194422_0_7231546114369966811.csv","Country / Territory","0","0.03341708542713567"
"74491133_0_7177831100884797849.csv","Country","1","41194422_0_7231546114369966811.csv","Country / Territory","0","0.8126884422110553"
"74491133_0_7177831100884797849.csv","Capital","0","41194422_1_1172256090552737974.csv","Country / Territory","0","0.03341708542713567"
"74491133_0_7177831100884797849.csv","Country","1","41194422_1_1172256090552737974.csv","Country / Territory","0","0.8126884422110553"
"74491133_0_7177831100884797849.csv","Country","1","41648740_0_6959523681065295632.csv","COUNTRY","6","0.7419753086419754"
"74491133_0_7177831100884797849.csv","Capital","0","49772588_0_6549847739640234347.csv","Country","2","0.03025477707006369"
"74491133_0_7177831100884797849.csv","Country","1","49772588_0_6549847739640234347.csv","Country","2","0.7942675159235669"
"74491133_0_7177831100884797849.csv","Capital","0","52299421_0_4473286348258170200.csv","1998 Data Country","1","0.041304347826086954"
"74491133_0_7177831100884797849.csv","Latitude","2","52299421_0_4473286348258170200.csv","Infant Mortality","5","0.041304347826086954"
"74491133_0_7177831100884797849.csv","Latitude","2","52299421_0_4473286348258170200.csv","Inflation","6","0.05163043478260869"
"74491133_0_7177831100884797849.csv","Country","1","52299421_0_4473286348258170200.csv","1998 Data Country","1","0.7021739130434782"
"74491133_0_7177831100884797849.csv","Capital","0","55004961_0_2904467548072189860.csv","Capital City","0","0.6397058823529412"
"74491133_0_7177831100884797849.csv","Country","1","55004961_0_2904467548072189860.csv","Country Name (Click For Destination Guides)","1","0.6705882352941177"
"74491133_0_7177831100884797849.csv","Capital","0","55004961_0_2904467548072189860.csv","Country Name (Click For Destination Guides)","1","0.055882352941176466"
"74491133_0_7177831100884797849.csv","Country","1","55004961_0_2904467548072189860.csv","Capital City","0","0.055882352941176466"
"74491133_0_7177831100884797849.csv","Capital","0","55238374_0_3379409961751009152.csv","Capital City","0","0.7488095238095237"
"74491133_0_7177831100884797849.csv","Country","1","55238374_0_3379409961751009152.csv","Country Name (Click For Destination Guides)","1","0.7238095238095237"
"74491133_0_7177831100884797849.csv","Country","1","55238374_0_3379409961751009152.csv","Geographic Info (Click for info)","2","0.04523809523809523"
"74491133_0_7177831100884797849.csv","Capital","0","57943722_0_8666078014685775876.csv","Capital City","0","0.8097826086956522"
"74491133_0_7177831100884797849.csv","Country","1","57943722_0_8666078014685775876.csv","Country Name (Click For Destination Guides)","1","0.7434782608695653"
"74491133_0_7177831100884797849.csv","Country","1","57943722_0_8666078014685775876.csv","Geographic Info (Click for info)","2","0.12391304347826086"
"74491133_0_7177831100884797849.csv","Capital","0","61121469_0_6337620713408906340.csv","Capital City","0","0.557"
"74491133_0_7177831100884797849.csv","Country","1","61121469_0_6337620713408906340.csv","Country Name (Click For Destination Guides)","1","0.494"
"74491133_0_7177831100884797849.csv","Capital","0","61121469_0_6337620713408906340.csv","Country Name (Click For Destination Guides)","1","0.076"
"74491133_0_7177831100884797849.csv","Country","1","61121469_0_6337620713408906340.csv","Geographic Info (Click for info)","2","0.076"
"74491133_0_7177831100884797849.csv","Country","1","61121469_0_6337620713408906340.csv","Capital City","0","0.038"
"74491133_0_7177831100884797849.csv","Country","1","67865873_0_8259587610208037357.csv","Country","2","0.8520100502512563"
"74491133_0_7177831100884797849.csv","Capital","0","67865873_0_8259587610208037357.csv","Country","2","0.03819095477386934"
"74491133_0_7177831100884797849.csv","Capital","0","68779923_0_3859283110041832023.csv","Capital","0","0.726271186440678"
"74491133_0_7177831100884797849.csv","Country","1","68779923_0_3859283110041832023.csv","Name","4","0.6601694915254237"
"74491133_0_7177831100884797849.csv","Capital","0","68779923_0_3859283110041832023.csv","Name","4","0.03220338983050847"
"74491133_0_7177831100884797849.csv","Capital","0","68779923_1_3240042497463101224.csv","Capital","0","0.7255555555555556"
"74491133_0_7177831100884797849.csv","Country","1","68779923_1_3240042497463101224.csv","Name","4","0.6333333333333333"
"74491133_0_7177831100884797849.csv","Capital","0","68779923_2_1000046510804975562.csv","Capital","0","0.8445454545454545"
"74491133_0_7177831100884797849.csv","Country","1","68779923_2_1000046510804975562.csv","Name","4","0.7427272727272727"
"74491133_0_7177831100884797849.csv","Capital","0","68779923_2_1000046510804975562.csv","Name","4","0.03454545454545454"
"74491133_0_7177831100884797849.csv","Country","1","68779923_2_1000046510804975562.csv","Previous Names","5","0.03454545454545454"
"74491133_0_7177831100884797849.csv","Capital","0","68779923_4_1832350971585698643.csv","Capital","0","0.6405405405405405"
"74491133_0_7177831100884797849.csv","Country","1","68779923_4_1832350971585698643.csv","Name","4","0.7189189189189189"
"74491133_0_7177831100884797849.csv","Capital","0","68779923_4_1832350971585698643.csv","Name","4","0.07702702702702703"
"74491133_0_7177831100884797849.csv","Capital","0","68779923_5_2067037721454758189.csv","Capital","0","0.821875"
"74491133_0_7177831100884797849.csv","Country","1","68779923_5_2067037721454758189.csv","Name","4","0.8312499999999999"
"74491133_0_7177831100884797849.csv","Capital","0","69537082_0_7789694313271016902.csv","Country","0","0.03819095477386934"
"74491133_0_7177831100884797849.csv","Country","1","69537082_0_7789694313271016902.csv","Country","0","0.8902010050251257"
"74491133_0_7177831100884797849.csv","Capital","0","79327346_0_5787863739697336601.csv","Capital","1","0.7613065326633166"
"74491133_0_7177831100884797849.csv","Country","1","79327346_0_5787863739697336601.csv","Country","2","0.8329145728643216"
"74491133_0_7177831100884797849.csv","Capital","0","79327346_0_5787863739697336601.csv","Country","2","0.03819095477386934"
"74491133_0_7177831100884797849.csv","Capital","0","8286121_0_8471791395229161598.csv","Capital City","0","0.6991935483870968"
"74491133_0_7177831100884797849.csv","Country","1","8286121_0_8471791395229161598.csv","Country Name (Click For Destination Guides)","1","0.6435483870967741"
"74491133_0_7177831100884797849.csv","Capital","0","8286121_0_8471791395229161598.csv","Country Name (Click For Destination Guides)","1","0.03064516129032258"
"74491133_0_7177831100884797849.csv","Country","1","8286121_0_8471791395229161598.csv","Capital City","0","0.03064516129032258"
"74491133_0_7177831100884797849.csv","Country","1","86297395_0_6919201319699354263.csv","Country","1","0.7625"
"74491133_0_7177831100884797849.csv","Capital","0","89511064_0_2199624509082573904.csv","Capital","0","0.8902010050251257"
"74491133_0_7177831100884797849.csv","Capital","0","89511064_0_2199624509082573904.csv","Country","2","0.03341708542713567"
"74491133_0_7177831100884797849.csv","Country","1","89511064_0_2199624509082573904.csv","Capital","0","0.03341708542713567"
"74491133_0_7177831100884797849.csv","Country","1","89511064_0_2199624509082573904.csv","Country","2","0.8758793969849247"
"74491133_0_7177831100884797849.csv","Country","1","9206866_1_8114610355671172497.csv","Name","2","0.7139053254437869"
"74491133_0_7177831100884797849.csv","Capital","0","9206866_1_8114610355671172497.csv","Name","2","0.03372781065088757"
"74685423_0_8061289760697103949.csv","Common Name","1","48456557_0_3760853481322708783.csv","Common Name (Animals)","1","0.03333333333333333"
"74685423_0_8061289760697103949.csv","Common Name","1","71137051_0_8039724067857124984.csv","Common Name","1","0.05"
"74685423_0_8061289760697103949.csv","","0","84675086_0_6386416780680710863.csv","","0","0.6333333333333333"
"74685423_0_8061289760697103949.csv","Genus","2","84675086_0_6386416780680710863.csv","Genus","2","1.0"
"74685423_0_8061289760697103949.csv","Species","4","84675086_0_6386416780680710863.csv","Species","4","1.0"
"74685423_0_8061289760697103949.csv","Common Name","1","84675086_0_6386416780680710863.csv","Common Name","1","1.0"
"74685423_0_8061289760697103949.csv","IUCN","3","84675086_0_6386416780680710863.csv","IUCN","3","0.6833333333333333"
"74685423_0_8061289760697103949.csv","Common Name","1","90196673_0_5458330029110291950.csv","Common Name","0","0.05"
"74718406_0_3914457597478137388.csv","Airport Name","0","19654359_0_3020273135042459469.csv","Airport Name","0","1.2080291970802919"
